Messzeitpunkt,Temperatur,rel. Luftfeuchte,Luftdruck,UV-Intensität
2024-05-20 10:03:59.054000+00:00,20.29,55.28,997.25,180.00
2024-05-20 10:04:59.073000+00:00,20.26,55.98,997.26,180.00
2024-05-20 10:05:59.129000+00:00,20.35,55.78,997.25,180.00
2024-05-20 10:06:59.371000+00:00,20.42,55.98,997.27,180.00
2024-05-20 10:07:59.404000+00:00,20.42,54.97,997.25,180.00
2024-05-20 10:08:59.564000+00:00,20.50,55.75,997.26,180.00
2024-05-20 10:10:02.106000+00:00,20.50,55.25,997.25,180.00
2024-05-20 10:10:59.807000+00:00,20.54,55.35,997.29,180.00
2024-05-20 10:11:59.842000+00:00,20.54,55.75,997.27,180.00
2024-05-20 10:13:00.050000+00:00,20.50,55.28,997.27,180.00
2024-05-20 10:14:00.094000+00:00,20.51,55.35,997.27,180.00
2024-05-20 10:15:00.259000+00:00,20.55,55.55,997.28,180.00
2024-05-20 10:16:00.377000+00:00,20.58,55.55,997.27,180.00
2024-05-20 10:17:00.461000+00:00,20.59,55.05,997.22,180.00
2024-05-20 10:18:00.667000+00:00,20.64,55.55,997.26,180.00
2024-05-20 10:19:00.831000+00:00,20.57,54.75,997.23,180.00
2024-05-20 10:20:00.858000+00:00,20.59,54.75,997.21,180.00
2024-05-20 10:21:01.069000+00:00,20.57,54.95,997.21,180.00
2024-05-20 10:22:01.138000+00:00,20.62,54.85,997.23,180.00
2024-05-20 10:23:01.969000+00:00,20.64,54.85,997.22,180.00
2024-05-20 10:24:01.342000+00:00,20.69,54.85,997.21,180.00
2024-05-20 10:25:01.549000+00:00,20.70,54.65,997.24,180.00
2024-05-20 10:26:01.717000+00:00,20.74,54.32,997.26,180.00
2024-05-20 10:27:01.734000+00:00,20.64,54.15,997.24,180.00
2024-05-20 10:28:01.923000+00:00,20.58,54.15,997.25,180.00
2024-05-20 10:29:01.931000+00:00,20.62,54.55,997.27,180.00
2024-05-20 10:30:02.059000+00:00,20.66,54.65,997.26,180.00
2024-05-20 10:31:02.290000+00:00,20.69,54.05,997.28,180.00
2024-05-20 10:32:02.377000+00:00,20.72,53.52,997.30,180.00
2024-05-20 10:33:02.464000+00:00,20.80,53.52,997.27,180.00
2024-05-20 10:34:02.560000+00:00,20.85,53.92,997.27,180.00
2024-05-20 10:35:02.641000+00:00,20.87,53.12,997.25,180.00
2024-05-20 10:36:02.809000+00:00,20.87,52.62,997.23,180.00
2024-05-20 10:37:02.979000+00:00,20.92,53.82,997.23,180.00
2024-05-20 10:38:02.967000+00:00,20.92,52.52,997.24,180.00
2024-05-20 10:39:03.177000+00:00,20.88,52.82,997.23,180.00
2024-05-20 10:40:03.265000+00:00,20.87,53.32,997.22,180.00
2024-05-20 10:41:03.314000+00:00,20.88,53.12,997.25,180.00
2024-05-20 10:42:03.428000+00:00,20.89,52.52,997.24,180.00
2024-05-20 10:43:03.737000+00:00,20.88,52.42,997.25,180.00
2024-05-20 10:44:03.724000+00:00,20.92,52.42,997.25,180.00
2024-05-20 10:45:03.909000+00:00,20.95,52.52,997.24,180.00
2024-05-20 10:46:06.215000+00:00,21.01,53.19,997.24,180.00
2024-05-20 10:47:04.099000+00:00,21.09,53.30,997.30,180.00
2024-05-20 10:48:04.375000+00:00,20.99,52.89,997.25,180.00
2024-05-20 10:49:04.391000+00:00,20.99,53.09,997.24,180.00
2024-05-20 10:50:04.436000+00:00,20.99,53.30,997.25,180.00
2024-05-20 10:51:04.581000+00:00,20.98,52.39,997.24,180.00
2024-05-20 10:52:07.195000+00:00,20.92,52.32,997.24,180.00
2024-05-20 10:53:04.831000+00:00,20.98,52.59,997.22,180.00
2024-05-20 10:54:04.989000+00:00,21.01,52.89,997.22,180.00
2024-05-20 10:55:05.168000+00:00,20.98,52.49,997.22,180.00
2024-05-20 10:56:05.197000+00:00,20.97,51.79,997.21,180.00
2024-05-20 10:57:05.341000+00:00,20.98,51.49,997.19,180.00
2024-05-20 10:58:05.565000+00:00,20.91,52.01,997.20,180.00
2024-05-20 10:59:05.610000+00:00,20.92,53.12,997.20,180.00
2024-05-20 11:00:05.761000+00:00,21.06,53.30,997.23,180.00
2024-05-20 11:01:06+00:00,21.06,54.00,997.21,180.00
2024-05-20 11:02:06.065000+00:00,21.09,54.10,997.25,185.62
2024-05-20 11:03:06.131000+00:00,20.99,53.59,997.19,185.62
2024-05-20 11:04:06.181000+00:00,21.03,53.89,997.19,185.62
2024-05-20 11:05:06.235000+00:00,21.10,54.00,997.18,185.62
2024-05-20 11:06:06.411000+00:00,21.06,53.50,997.15,185.62
2024-05-20 11:07:11.114000+00:00,21.16,54.10,997.15,185.62
2024-05-20 11:08:07.607000+00:00,21.19,54.20,997.16,185.62
2024-05-20 11:09:06.744000+00:00,21.32,53.97,997.19,185.62
2024-05-20 11:10:07.778000+00:00,21.28,53.17,997.17,185.62
2024-05-20 11:11:07.016000+00:00,21.27,53.47,997.13,185.62
2024-05-20 11:12:07.064000+00:00,21.25,53.57,997.11,185.62
2024-05-20 11:13:07.205000+00:00,21.40,54.07,997.15,185.62
2024-05-20 11:14:12.757000+00:00,21.42,53.97,997.09,185.62
2024-05-20 11:15:08.469000+00:00,21.42,53.57,997.14,185.62
2024-05-20 11:16:07.589000+00:00,21.31,53.87,997.12,185.62
2024-05-20 11:17:07.682000+00:00,21.25,53.77,997.11,185.62
2024-05-20 11:18:07.941000+00:00,21.34,54.17,997.10,185.62
2024-05-20 11:19:08.020000+00:00,21.40,53.87,997.10,185.62
2024-05-20 11:20:08.071000+00:00,21.44,53.87,997.12,185.62
2024-05-20 11:21:08.126000+00:00,21.49,53.85,997.12,185.62
2024-05-20 11:22:08.297000+00:00,21.54,53.94,997.11,185.62
2024-05-20 11:23:08.416000+00:00,21.61,53.74,997.10,185.62
2024-05-20 11:24:08.560000+00:00,21.53,53.24,997.11,185.62
2024-05-20 11:25:08.759000+00:00,21.53,53.44,997.10,151.88
2024-05-20 11:26:08.819000+00:00,21.56,53.44,997.12,185.62
2024-05-20 11:27:08.979000+00:00,21.54,52.94,997.11,185.62
2024-05-20 11:28:09.122000+00:00,21.58,52.84,997.10,191.25
2024-05-20 11:29:09.352000+00:00,21.49,52.55,997.09,191.25
2024-05-20 11:30:09.994000+00:00,21.50,52.44,997.08,191.25
2024-05-20 11:31:09.462000+00:00,21.47,52.55,997.08,191.25
2024-05-20 11:32:09.506000+00:00,21.59,53.34,997.05,191.25
2024-05-20 11:33:09.708000+00:00,21.61,52.44,997.04,191.25
2024-05-20 11:34:09.807000+00:00,21.54,52.84,997.07,191.25
2024-05-20 11:35:09.929000+00:00,21.59,52.55,997.07,185.62
2024-05-20 11:36:09.996000+00:00,21.61,53.24,997.05,191.25
2024-05-20 11:37:10.107000+00:00,21.72,53.32,997.03,191.25
2024-05-20 11:38:10.221000+00:00,21.71,52.72,997.04,191.25
2024-05-20 11:39:10.359000+00:00,21.68,52.84,997.01,196.88
2024-05-20 11:40:10.521000+00:00,21.82,52.92,997.02,191.25
2024-05-20 11:41:10.555000+00:00,21.79,52.42,997.02,163.12
2024-05-20 11:42:10.708000+00:00,21.71,52.42,997.00,196.88
2024-05-20 11:43:10.907000+00:00,21.72,52.92,997.01,196.88
2024-05-20 11:44:10.976000+00:00,21.77,52.92,996.97,196.88
2024-05-20 11:45:11.190000+00:00,21.86,52.42,996.96,196.88
2024-05-20 11:46:11.289000+00:00,21.91,52.12,996.96,196.88
2024-05-20 11:47:11.367000+00:00,21.92,51.89,996.95,196.88
2024-05-20 11:48:12.005000+00:00,22.00,52.09,996.96,196.88
2024-05-20 11:49:11.626000+00:00,22.02,52.19,996.94,196.88
2024-05-20 11:50:11.720000+00:00,22.02,52.19,996.96,196.88
2024-05-20 11:51:11.807000+00:00,21.99,52.19,996.94,196.88
2024-05-20 11:52:11.956000+00:00,22.03,52.39,996.92,202.50
2024-05-20 11:53:12.077000+00:00,22.17,52.17,996.89,202.50
2024-05-20 11:54:12.205000+00:00,22.22,52.07,996.86,196.88
2024-05-20 11:55:12.433000+00:00,22.25,51.67,996.85,202.50
2024-05-20 11:56:12.429000+00:00,22.33,51.17,996.85,202.50
2024-05-20 11:57:12.568000+00:00,22.39,51.94,996.86,202.50
2024-05-20 11:58:12.766000+00:00,22.27,51.47,996.81,202.50
2024-05-20 11:59:12.809000+00:00,22.25,51.57,996.79,196.88
2024-05-20 12:00:12.937000+00:00,22.22,52.07,996.82,196.88
2024-05-20 12:01:13.167000+00:00,22.31,51.77,996.78,196.88
2024-05-20 12:02:13.214000+00:00,22.39,51.87,996.78,202.50
2024-05-20 12:03:13.364000+00:00,22.39,51.77,996.79,202.50
2024-05-20 12:04:13.571000+00:00,22.24,51.37,996.73,202.50
2024-05-20 12:05:13.785000+00:00,22.25,51.97,996.77,191.25
2024-05-20 12:06:13.778000+00:00,22.39,51.77,996.77,202.50
2024-05-20 12:07:13.941000+00:00,22.40,51.25,996.72,202.50
2024-05-20 12:08:13.907000+00:00,22.46,51.34,996.66,213.75
2024-05-20 12:09:14.034000+00:00,22.51,51.04,996.70,213.75
2024-05-20 12:10:14.202000+00:00,22.52,50.95,996.72,208.12
2024-05-20 12:11:14.386000+00:00,22.40,50.84,996.70,185.62
2024-05-20 12:12:14.431000+00:00,22.28,51.67,996.67,168.75
2024-05-20 12:13:14.682000+00:00,22.17,52.00,996.64,163.12
2024-05-20 12:14:14.674000+00:00,22.05,51.69,996.62,174.38
2024-05-20 12:15:14.844000+00:00,21.98,52.19,996.59,208.12
2024-05-20 12:16:14.998000+00:00,22.15,52.59,996.58,202.50
2024-05-20 12:17:15.027000+00:00,22.37,51.77,996.58,208.12
2024-05-20 12:18:15.236000+00:00,22.36,51.27,996.55,208.12
2024-05-20 12:19:15.371000+00:00,22.37,51.77,996.52,196.88
2024-05-20 12:20:15.383000+00:00,22.30,51.87,996.56,202.50
2024-05-20 12:21:15.445000+00:00,22.39,52.07,996.54,208.12
2024-05-20 12:22:15.703000+00:00,22.43,51.75,996.51,202.50
2024-05-20 12:23:15.721000+00:00,22.43,51.75,996.52,174.38
2024-05-20 12:24:15.778000+00:00,22.37,52.17,996.47,202.50
2024-05-20 12:25:16.077000+00:00,22.45,51.84,996.50,196.88
2024-05-20 12:26:16.026000+00:00,22.57,51.84,996.50,202.50
2024-05-20 12:27:17.763000+00:00,22.65,51.32,996.53,208.12
2024-05-20 12:28:16.411000+00:00,22.61,51.15,996.51,208.12
2024-05-20 12:29:16.412000+00:00,22.67,51.22,996.46,208.12
2024-05-20 12:30:16.489000+00:00,22.82,51.42,996.41,213.75
2024-05-20 12:31:16.721000+00:00,22.86,50.20,996.38,180.00
2024-05-20 12:32:16.807000+00:00,22.58,50.74,996.39,208.12
2024-05-20 12:33:16.934000+00:00,22.45,51.15,996.40,208.12
2024-05-20 12:34:17.143000+00:00,22.51,51.34,996.35,202.50
2024-05-20 12:35:17.060000+00:00,22.62,51.52,996.33,213.75
2024-05-20 12:36:17.204000+00:00,22.73,51.22,996.28,208.12
2024-05-20 12:37:17.595000+00:00,22.68,50.42,996.29,213.75
2024-05-20 12:38:17.495000+00:00,22.72,50.62,996.30,219.38
2024-05-20 12:39:17.654000+00:00,22.80,50.82,996.30,225.00
2024-05-20 12:40:17.874000+00:00,22.91,50.60,996.26,230.62
2024-05-20 12:41:17.794000+00:00,23.01,50.40,996.24,230.62
2024-05-20 12:42:17.936000+00:00,23.10,50.17,996.22,236.25
2024-05-20 12:43:18.138000+00:00,23.25,50.07,996.22,247.50
2024-05-20 12:44:18.202000+00:00,23.36,49.75,996.26,247.50
2024-05-20 12:45:18.305000+00:00,23.35,49.75,996.25,253.12
2024-05-20 12:46:18.446000+00:00,23.33,48.97,996.15,247.50
2024-05-20 12:47:18.507000+00:00,23.48,48.75,996.12,247.50
2024-05-20 12:48:18.596000+00:00,23.39,48.46,996.10,241.88
2024-05-20 12:49:18.803000+00:00,23.31,48.97,996.09,236.25
2024-05-20 12:50:18.815000+00:00,23.48,49.65,996.08,225.00
2024-05-20 12:51:18.939000+00:00,23.63,49.53,996.09,219.38
2024-05-20 12:52:19.584000+00:00,23.54,48.95,996.05,213.75
2024-05-20 12:53:19.058000+00:00,23.39,49.25,996.06,208.12
2024-05-20 12:54:19.180000+00:00,23.48,48.85,996.04,208.12
2024-05-20 12:55:19.533000+00:00,23.42,49.15,996.01,208.12
2024-05-20 12:56:19.551000+00:00,23.36,49.75,995.99,208.12
2024-05-20 12:57:19.590000+00:00,23.22,49.68,996.00,208.12
2024-05-20 12:58:19.824000+00:00,23.07,50.20,995.98,213.75
2024-05-20 12:59:19.832000+00:00,23.13,50.47,995.96,213.75
2024-05-20 13:00:19.981000+00:00,23.22,50.07,995.99,213.75
2024-05-20 13:01:20.240000+00:00,23.32,49.75,995.95,219.38
2024-05-20 13:02:22.527000+00:00,23.33,49.75,995.93,213.75
2024-05-20 13:03:20.429000+00:00,23.28,50.37,995.99,208.12
2024-05-20 13:04:20.469000+00:00,23.13,50.27,995.90,225.00
2024-05-20 13:05:20.502000+00:00,23.28,49.98,995.85,230.62
2024-05-20 13:06:20.663000+00:00,23.42,49.65,995.81,230.62
2024-05-20 13:07:20.735000+00:00,23.53,49.45,995.81,236.25
2024-05-20 13:08:20.853000+00:00,23.57,49.23,995.83,241.88
2024-05-20 13:09:21.022000+00:00,23.58,49.33,995.81,241.88
2024-05-20 13:10:21.190000+00:00,23.73,49.43,995.79,241.88
2024-05-20 13:11:21.301000+00:00,23.85,49.10,995.77,241.88
2024-05-20 13:12:21.362000+00:00,23.90,49.21,995.70,230.62
2024-05-20 13:13:21.556000+00:00,23.88,48.80,995.67,225.00
2024-05-20 13:14:21.662000+00:00,23.83,48.91,995.62,213.75
2024-05-20 13:15:21.735000+00:00,23.87,49.10,995.59,213.75
2024-05-20 13:16:21.964000+00:00,23.94,49.01,995.58,208.12
2024-05-20 13:17:22.055000+00:00,23.95,48.71,995.54,202.50
2024-05-20 13:18:22.193000+00:00,23.85,49.01,995.45,202.50
2024-05-20 13:19:22.279000+00:00,23.80,49.10,995.57,202.50
2024-05-20 13:20:22.428000+00:00,23.85,48.91,995.58,202.50
2024-05-20 13:21:22.511000+00:00,23.79,48.80,995.59,202.50
2024-05-20 13:22:22.738000+00:00,23.63,49.33,995.60,202.50
2024-05-20 13:23:22.764000+00:00,23.61,48.83,995.58,202.50
2024-05-20 13:24:22.906000+00:00,23.57,49.53,995.63,180.00
2024-05-20 13:25:23.208000+00:00,23.22,49.68,995.63,157.50
2024-05-20 13:26:23.212000+00:00,23.09,49.98,995.67,151.88
2024-05-20 13:27:23.339000+00:00,22.97,50.20,995.65,151.88
2024-05-20 13:28:23.400000+00:00,22.79,50.72,995.62,151.88
2024-05-20 13:29:23.525000+00:00,22.91,50.90,995.67,196.88
2024-05-20 13:30:23.649000+00:00,22.88,50.60,995.61,202.50
2024-05-20 13:31:23.843000+00:00,22.95,50.10,995.59,202.50
2024-05-20 13:32:24.109000+00:00,23.04,49.60,995.58,202.50
2024-05-20 13:33:24.115000+00:00,23.07,49.80,995.52,202.50
2024-05-20 13:34:24.166000+00:00,23.20,49.87,995.52,208.12
2024-05-20 13:35:24.250000+00:00,23.20,49.48,995.48,208.12
2024-05-20 13:36:24.410000+00:00,23.20,49.57,995.52,213.75
2024-05-20 13:37:24.562000+00:00,23.39,49.25,995.47,219.38
2024-05-20 13:38:26.540000+00:00,23.58,49.23,995.44,219.38
2024-05-20 13:39:24.874000+00:00,23.60,49.23,995.43,174.38
2024-05-20 13:40:24.769000+00:00,23.40,49.25,995.41,168.75
2024-05-20 13:41:24.920000+00:00,23.17,49.18,995.44,163.12
2024-05-20 13:42:25.075000+00:00,22.98,50.30,995.42,157.50
2024-05-20 13:43:25.149000+00:00,22.80,50.52,995.41,151.88
2024-05-20 13:44:25.238000+00:00,22.80,50.92,995.40,163.12
2024-05-20 13:45:25.288000+00:00,22.76,51.02,995.44,146.25
2024-05-20 13:46:34.563000+00:00,22.73,51.32,995.42,146.25
2024-05-20 13:47:26.683000+00:00,22.70,51.52,995.43,146.25
2024-05-20 13:48:25.657000+00:00,22.73,51.72,995.45,163.12
2024-05-20 13:49:25.902000+00:00,22.70,51.02,995.47,146.25
2024-05-20 13:50:25.952000+00:00,22.64,51.32,995.42,151.88
2024-05-20 13:51:26.039000+00:00,22.54,51.15,995.41,151.88
2024-05-20 13:52:26.154000+00:00,22.52,51.64,995.40,151.88
2024-05-20 13:53:27.038000+00:00,22.55,51.25,995.40,151.88
2024-05-20 13:54:26.461000+00:00,22.55,51.64,995.40,146.25
2024-05-20 13:55:26.461000+00:00,22.54,51.54,995.43,151.88
2024-05-20 13:56:26.446000+00:00,22.47,51.54,995.44,151.88
2024-05-20 13:57:26.610000+00:00,22.43,51.15,995.41,157.50
2024-05-20 13:58:26.702000+00:00,22.47,51.54,995.40,157.50
2024-05-20 13:59:26.735000+00:00,22.52,51.45,995.36,191.25
2024-05-20 14:00:27.545000+00:00,22.72,50.92,995.34,191.25
2024-05-20 14:01:27.081000+00:00,22.92,50.49,995.33,202.50
2024-05-20 14:02:27.129000+00:00,23.05,49.60,995.34,196.88
2024-05-20 14:03:27.175000+00:00,23.16,49.77,995.33,191.25
2024-05-20 14:04:27.458000+00:00,23.15,49.27,995.35,191.25
2024-05-20 14:05:27.471000+00:00,23.10,49.70,995.31,185.62
2024-05-20 14:06:27.599000+00:00,23.19,49.87,995.34,196.88
2024-05-20 14:07:27.686000+00:00,23.20,49.77,995.34,202.50
2024-05-20 14:08:27.762000+00:00,23.15,49.77,995.31,196.88
2024-05-20 14:09:27.898000+00:00,23.31,49.68,995.30,202.50
2024-05-20 14:10:28.117000+00:00,23.39,49.65,995.29,202.50
2024-05-20 14:11:28.163000+00:00,23.46,49.25,995.30,202.50
2024-05-20 14:12:28.329000+00:00,23.46,49.15,995.26,208.12
2024-05-20 14:13:28.493000+00:00,23.58,48.63,995.27,208.12
2024-05-20 14:14:28.566000+00:00,23.66,48.73,995.29,219.38
2024-05-20 14:15:28.666000+00:00,23.65,48.33,995.25,213.75
2024-05-20 14:16:28.843000+00:00,23.68,48.33,995.24,213.75
2024-05-20 14:17:28.871000+00:00,23.72,48.53,995.24,213.75
2024-05-20 14:18:29.029000+00:00,23.69,48.13,995.16,219.38
2024-05-20 14:19:29.207000+00:00,23.73,48.53,995.14,225.00
2024-05-20 14:20:29.267000+00:00,23.76,48.63,995.14,219.38
2024-05-20 14:21:29.298000+00:00,23.76,48.43,995.09,219.38
2024-05-20 14:22:29.468000+00:00,23.79,48.41,995.10,208.12
2024-05-20 14:23:29.516000+00:00,23.66,48.53,995.06,202.50
2024-05-20 14:24:29.658000+00:00,23.57,48.63,995.09,196.88
2024-05-20 14:25:29.917000+00:00,23.58,48.93,995.07,196.88
2024-05-20 14:26:29.939000+00:00,23.65,49.03,995.13,196.88
2024-05-20 14:27:30.070000+00:00,23.58,48.83,995.09,196.88
2024-05-20 14:28:30.207000+00:00,23.60,48.93,995.05,191.25
2024-05-20 14:29:30.370000+00:00,23.69,48.83,995.04,191.25
2024-05-20 14:30:31.240000+00:00,23.73,48.93,995.04,191.25
2024-05-20 14:31:30.556000+00:00,23.58,49.03,995.01,202.50
2024-05-20 14:32:30.745000+00:00,23.60,48.83,994.95,196.88
2024-05-20 14:33:30.837000+00:00,23.72,48.73,994.95,202.50
2024-05-20 14:34:30.918000+00:00,23.90,48.61,994.99,202.50
2024-05-20 14:35:30.968000+00:00,23.95,47.61,994.98,202.50
2024-05-20 14:36:31.108000+00:00,23.83,48.11,994.94,196.88
2024-05-20 14:37:31.267000+00:00,23.84,48.50,995.02,191.25
2024-05-20 14:38:31.319000+00:00,23.75,48.23,994.97,196.88
2024-05-20 14:39:31.476000+00:00,23.70,48.33,994.98,208.12
2024-05-20 14:40:31.533000+00:00,23.61,48.63,994.98,202.50
2024-05-20 14:41:31.680000+00:00,23.76,48.83,994.97,202.50
2024-05-20 14:42:31.814000+00:00,23.85,48.31,994.95,202.50
2024-05-20 14:43:32.001000+00:00,23.87,48.61,994.97,202.50
2024-05-20 14:44:32.100000+00:00,23.91,48.01,994.94,185.62
2024-05-20 14:45:32.128000+00:00,23.87,47.71,994.93,191.25
2024-05-20 14:46:32.315000+00:00,23.78,47.83,994.94,191.25
2024-05-20 14:47:32.519000+00:00,23.83,47.71,994.92,196.88
2024-05-20 14:48:32.478000+00:00,23.95,47.41,994.95,196.88
2024-05-20 14:49:32.618000+00:00,23.88,47.51,994.95,191.25
2024-05-20 14:50:32.754000+00:00,23.91,48.01,994.96,191.25
2024-05-20 14:51:36.879000+00:00,23.78,47.74,994.94,191.25
2024-05-20 14:52:34.032000+00:00,23.79,48.01,994.95,191.25
2024-05-20 14:53:33.169000+00:00,23.76,48.13,994.94,185.62
2024-05-20 14:54:33.308000+00:00,23.75,48.03,994.93,191.25
2024-05-20 14:55:33.454000+00:00,23.65,47.83,994.92,191.25
2024-05-20 14:56:33.642000+00:00,23.58,48.13,994.90,196.88
2024-05-20 14:57:33.707000+00:00,23.70,48.13,994.89,196.88
2024-05-20 14:58:33.881000+00:00,23.87,48.01,994.89,191.25
2024-05-20 14:59:33.925000+00:00,23.97,47.61,994.90,191.25
2024-05-20 15:00:34.060000+00:00,24.00,47.31,994.88,191.25
2024-05-20 15:01:34.343000+00:00,24.06,47.81,994.88,191.25
2024-05-20 15:02:34.447000+00:00,24.06,47.49,994.88,191.25
2024-05-20 15:03:34.510000+00:00,24.02,47.51,994.92,185.62
2024-05-20 15:04:34.748000+00:00,23.95,47.31,994.89,185.62
2024-05-20 15:05:34.731000+00:00,23.87,47.81,994.86,185.62
2024-05-20 15:06:34.802000+00:00,23.91,47.31,994.87,191.25
2024-05-20 15:07:34.927000+00:00,23.85,47.41,994.85,196.88
2024-05-20 15:08:35.088000+00:00,23.91,47.41,994.84,196.88
2024-05-20 15:09:35.220000+00:00,24.00,47.81,994.82,196.88
2024-05-20 15:10:35.474000+00:00,24.02,47.61,994.85,185.62
2024-05-20 15:11:35.456000+00:00,23.94,47.71,994.84,185.62
2024-05-20 15:12:35.611000+00:00,23.94,47.61,994.85,185.62
2024-05-20 15:13:35.666000+00:00,23.93,47.31,994.89,180.00
2024-05-20 15:14:35.824000+00:00,23.90,47.61,994.86,180.00
2024-05-20 15:15:35.970000+00:00,23.85,47.71,994.84,168.75
2024-05-20 15:16:36.091000+00:00,23.87,47.61,994.84,174.38
2024-05-20 15:17:36.261000+00:00,23.80,47.61,994.80,168.75
2024-05-20 15:18:36.377000+00:00,23.79,47.81,994.78,174.38
2024-05-20 15:19:36.415000+00:00,23.84,47.91,994.75,174.38
2024-05-20 15:20:38.604000+00:00,23.70,48.13,994.79,163.12
2024-05-20 15:21:36.650000+00:00,23.50,48.05,994.70,163.12
2024-05-20 15:22:36.795000+00:00,23.58,48.53,994.76,174.38
2024-05-20 15:23:36.996000+00:00,23.60,48.33,994.75,174.38
2024-05-20 15:24:37.066000+00:00,23.65,48.43,994.76,180.00
2024-05-20 15:25:37.116000+00:00,23.70,47.74,994.72,191.25
2024-05-20 15:26:37.285000+00:00,23.76,47.93,994.71,202.50
2024-05-20 15:27:37.403000+00:00,23.91,47.81,994.74,213.75
2024-05-20 15:28:37.513000+00:00,24.03,47.49,994.68,219.38
2024-05-20 15:29:37.592000+00:00,24.18,47.49,994.67,225.00
2024-05-20 15:30:37.672000+00:00,24.30,47.27,994.70,225.00
2024-05-20 15:31:37.749000+00:00,24.22,46.89,994.69,225.00
2024-05-20 15:32:39.799000+00:00,24.22,46.89,994.71,219.38
2024-05-20 15:33:38.118000+00:00,24.10,46.69,994.65,208.12
2024-05-20 15:34:38.136000+00:00,24.09,47.09,994.69,202.50
2024-05-20 15:35:38.206000+00:00,23.91,46.91,994.72,191.25
2024-05-20 15:36:38.268000+00:00,23.83,47.11,994.73,180.00
2024-05-20 15:37:38.417000+00:00,23.75,47.14,994.74,185.62
2024-05-20 15:38:38.571000+00:00,23.78,47.14,994.71,191.25
2024-05-20 15:39:38.734000+00:00,23.87,47.21,994.68,191.25
2024-05-20 15:40:39.596000+00:00,23.97,47.21,994.68,185.62
2024-05-20 15:41:38.891000+00:00,23.98,46.91,994.65,185.62
2024-05-20 15:42:39.046000+00:00,24.03,46.91,994.65,185.62
2024-05-20 15:43:39.172000+00:00,23.88,46.12,994.65,180.00
2024-05-20 15:44:39.261000+00:00,23.91,46.22,994.58,185.62
2024-05-20 15:45:39.353000+00:00,23.95,46.42,994.56,185.62
2024-05-20 15:46:39.476000+00:00,23.97,46.51,994.56,180.00
2024-05-20 15:47:39.842000+00:00,23.90,46.42,994.55,185.62
2024-05-20 15:48:39.691000+00:00,23.97,46.72,994.53,180.00
2024-05-20 15:49:39.841000+00:00,23.94,46.72,994.49,180.00
2024-05-20 15:50:39.990000+00:00,23.91,46.81,994.50,185.62
2024-05-20 15:51:40.145000+00:00,23.90,46.22,994.46,191.25
2024-05-20 15:52:40.258000+00:00,23.90,46.31,994.49,191.25
2024-05-20 15:53:40.334000+00:00,23.84,46.81,994.46,191.25
2024-05-20 15:54:40.415000+00:00,23.90,47.11,994.51,196.88
2024-05-20 15:55:40.538000+00:00,24.10,46.89,994.54,202.50
2024-05-20 15:56:40.695000+00:00,24.16,46.59,994.52,202.50
2024-05-20 15:57:40.770000+00:00,24.27,46.39,994.49,196.88
2024-05-20 15:58:40.889000+00:00,24.24,46.39,994.52,174.38
2024-05-20 15:59:41.064000+00:00,24.18,46.30,994.50,174.38
2024-05-20 16:00:43.244000+00:00,24.18,46.09,994.49,185.62
2024-05-20 16:01:43.071000+00:00,24.12,46.59,994.49,185.62
2024-05-20 16:02:41.453000+00:00,24.21,46.49,994.52,174.38
2024-05-20 16:03:41.626000+00:00,24.20,46.69,994.51,163.12
2024-05-20 16:04:41.756000+00:00,24.09,46.59,994.51,168.75
2024-05-20 16:05:41.800000+00:00,23.97,46.81,994.50,163.12
2024-05-20 16:06:41.954000+00:00,23.97,47.02,994.48,168.75
2024-05-20 16:07:42.020000+00:00,24.00,46.91,994.49,174.38
2024-05-20 16:08:42.168000+00:00,23.90,46.51,994.47,174.38
2024-05-20 16:09:42.229000+00:00,23.88,46.31,994.47,185.62
2024-05-20 16:10:42.450000+00:00,24.02,46.42,994.48,185.62
2024-05-20 16:11:42.528000+00:00,24.06,46.30,994.50,185.62
2024-05-20 16:12:42.589000+00:00,24.22,46.30,994.53,180.00
2024-05-20 16:13:42.737000+00:00,24.20,46.00,994.53,185.62
2024-05-20 16:14:42.895000+00:00,24.28,45.78,994.54,185.62
2024-05-20 16:15:43.021000+00:00,24.34,45.28,994.53,185.62
2024-05-20 16:16:44.091000+00:00,24.31,45.37,994.54,180.00
2024-05-20 16:17:43.221000+00:00,24.37,45.18,994.57,180.00
2024-05-20 16:18:43.337000+00:00,24.12,45.20,994.57,180.00
2024-05-20 16:19:43.420000+00:00,24.13,45.50,994.55,180.00
2024-05-20 16:20:43.463000+00:00,24.27,45.70,994.56,180.00
2024-05-20 16:21:43.656000+00:00,24.34,45.48,994.59,180.00
