,createdAt,Luftdruck,Temperatur,UV-Intensität,rel. Luftfeuchte
9021,2024-05-28 23:46:02.451000+00:00,1003.65,17.56,348.75,62.76
9022,2024-05-28 23:47:01.921000+00:00,1003.65,17.64,348.75,
9023,2024-05-28 23:48:03.015000+00:00,1003.65,,348.75,
9024,2024-05-28 23:49:02.106000+00:00,1003.65,17.68,348.75,
9025,2024-05-28 23:50:02.331000+00:00,1003.65,17.49,348.75,63.36
9026,2024-05-28 23:51:02.258000+00:00,1003.65,17.46,348.75,63.49
9027,2024-05-28 23:52:02.400000+00:00,1003.66,17.52,348.75,63.36
9028,2024-05-28 23:53:02.549000+00:00,1003.67,17.54,348.75,63.46
9029,2024-05-28 23:54:02.720000+00:00,1003.67,17.44,348.75,
9030,2024-05-28 23:55:02.793000+00:00,1003.66,17.4,348.75,
9031,2024-05-28 23:56:02.866000+00:00,1003.65,17.52,348.75,63.36
9032,2024-05-28 23:57:03.017000+00:00,1003.64,17.55,348.75,63.26
9033,2024-05-28 23:58:03.198000+00:00,1003.63,17.63,348.75,62.96
9034,2024-05-28 23:59:03.267000+00:00,1003.63,17.66,348.75,63.06
9035,2024-05-29 00:00:03.433000+00:00,1003.63,17.59,348.75,63.36
9036,2024-05-29 00:01:03.559000+00:00,1003.62,17.46,348.75,63.79
9037,2024-05-29 00:02:03.641000+00:00,1003.62,17.44,348.75,63.7
9038,2024-05-29 00:03:03.882000+00:00,1003.61,17.55,348.75,63.36
9039,2024-05-29 00:04:03.949000+00:00,1003.6,17.56,348.75,63.16
9040,2024-05-29 00:05:04.008000+00:00,1003.59,17.38,348.75,63.09
9041,2024-05-29 00:06:04.051000+00:00,1003.59,17.4,348.75,
9042,2024-05-29 00:07:04.115000+00:00,1003.58,17.37,348.75,
9043,2024-05-29 00:08:04.573000+00:00,1003.59,17.4,348.75,63.09
9044,2024-05-29 00:09:04.403000+00:00,1003.6,17.49,348.75,62.85
9045,2024-05-29 00:10:04.580000+00:00,,17.49,348.75,62.65
9046,2024-05-29 00:11:04.755000+00:00,,17.51,348.75,62.65
9047,2024-05-29 00:12:04.834000+00:00,,17.49,348.75,62.65
9048,2024-05-29 00:13:04.917000+00:00,,17.55,348.75,62.45
9049,2024-05-29 00:14:04.985000+00:00,,17.56,348.75,62.25
9050,2024-05-29 00:15:05.135000+00:00,,,348.75,
9051,2024-05-29 00:16:05.303000+00:00,1003.58,,348.75,62.25
9052,2024-05-29 00:17:05.518000+00:00,1003.57,,348.75,62.25
9053,2024-05-29 00:18:07.551000+00:00,1003.56,17.41,348.75,62.59
9054,2024-05-29 00:19:05.794000+00:00,1003.56,17.34,348.75,62.68
9055,2024-05-29 00:20:05.737000+00:00,1003.57,17.34,348.75,62.79
9056,2024-05-29 00:21:05.888000+00:00,1003.55,,348.75,62.59
9057,2024-05-29 00:22:06.128000+00:00,1003.57,17.26,348.75,62.99
9058,2024-05-29 00:23:06.172000+00:00,1003.56,17.26,348.75,
9059,2024-05-29 00:24:06.359000+00:00,1003.56,17.19,348.75,
9060,2024-05-29 00:25:06.959000+00:00,1003.56,17.23,348.75,
9061,2024-05-29 00:26:06.568000+00:00,1003.55,17.25,348.75,
9062,2024-05-29 00:27:06.655000+00:00,1003.54,17.23,348.75,63.02
9063,2024-05-29 00:28:06.722000+00:00,1003.54,17.28,348.75,62.88
9064,2024-05-29 00:29:06.834000+00:00,1003.55,17.33,348.75,62.68
9065,2024-05-29 00:30:06.907000+00:00,1003.56,17.36,348.75,62.48
9066,2024-05-29 00:31:07.137000+00:00,1003.57,17.28,348.75,62.59
9067,2024-05-29 00:32:07.242000+00:00,1003.57,17.3,348.75,62.59
9068,2024-05-29 00:33:07.400000+00:00,1003.57,17.33,348.75,62.48
9069,2024-05-29 00:34:07.463000+00:00,1003.58,17.36,348.75,62.28
9070,2024-05-29 00:35:07.533000+00:00,,17.26,348.75,62.59
9071,2024-05-29 00:36:07.686000+00:00,1003.57,17.22,348.75,62.62
9072,2024-05-29 00:37:07.807000+00:00,1003.56,17.28,348.75,62.48
9073,2024-05-29 00:38:07.950000+00:00,1003.55,17.36,348.75,62.08
9074,2024-05-29 00:39:08.032000+00:00,1003.54,,348.75,61.68
9075,2024-05-29 00:40:08.123000+00:00,1003.53,,348.75,61.47
9076,2024-05-29 00:41:08.254000+00:00,1003.53,,348.75,
9077,2024-05-29 00:42:08.345000+00:00,1003.52,,348.75,
9078,2024-05-29 00:43:08.398000+00:00,1003.52,,348.75,61.77
9079,2024-05-29 00:44:08.532000+00:00,1003.53,,348.75,62.21
9080,2024-05-29 00:45:08.674000+00:00,1003.51,17.12,348.75,62.62
9081,2024-05-29 00:46:08.862000+00:00,1003.51,,348.75,62.82
9082,2024-05-29 00:47:08.962000+00:00,1003.5,17.14,348.75,62.62
9083,2024-05-29 00:48:09.070000+00:00,,17.22,348.75,
9084,2024-05-29 00:49:09.180000+00:00,,17.12,348.75,
9085,2024-05-29 00:50:09.315000+00:00,,17.11,348.75,
9086,2024-05-29 00:51:09.413000+00:00,,17.12,348.75,
9087,2024-05-29 00:52:09.472000+00:00,,,348.75,63.22
9088,2024-05-29 00:53:09.538000+00:00,,17.08,348.75,63.12
9089,2024-05-29 00:54:09.746000+00:00,,17.14,348.75,63.02
9090,2024-05-29 00:55:09.812000+00:00,,17.15,348.75,63.52
9091,2024-05-29 00:56:09.965000+00:00,1003.41,17.15,348.75,63.62
9092,2024-05-29 00:57:10.052000+00:00,1003.4,17.19,348.75,63.42
9093,2024-05-29 00:58:10.175000+00:00,1003.39,17.07,348.75,63.73
9094,2024-05-29 00:59:10.311000+00:00,1003.39,17.15,348.75,63.52
9095,2024-05-29 01:00:10.381000+00:00,1003.39,17.22,348.75,63.32
9096,2024-05-29 01:01:10.536000+00:00,1003.39,17.21,348.75,63.22
9097,2024-05-29 01:02:10.633000+00:00,1003.39,17.23,348.75,63.22
9098,2024-05-29 01:03:10.723000+00:00,1003.39,17.11,348.75,63.62
9099,2024-05-29 01:04:10.824000+00:00,1003.38,17.12,348.75,63.52
9100,2024-05-29 01:05:10.982000+00:00,,17.14,348.75,63.73
9101,2024-05-29 01:06:10.964000+00:00,,17.22,348.75,63.22
9102,2024-05-29 01:07:11.032000+00:00,1003.34,17.31,348.75,63.09
9103,2024-05-29 01:08:11.215000+00:00,1003.33,17.4,348.75,
9104,2024-05-29 01:09:11.340000+00:00,1003.32,17.36,348.75,63.09
9105,2024-05-29 01:10:11.418000+00:00,1003.31,17.16,348.75,63.62
9106,2024-05-29 01:11:11.611000+00:00,1003.3,17.03,348.75,64.23
9107,2024-05-29 01:12:11.755000+00:00,1003.3,17.07,348.75,64.13
9108,2024-05-29 01:13:11.780000+00:00,1003.28,17.07,348.75,64.33
9109,2024-05-29 01:14:11.896000+00:00,1003.26,17.18,348.75,63.82
9110,2024-05-29 01:15:11.975000+00:00,1003.25,,348.75,
9111,2024-05-29 01:16:12.111000+00:00,1003.24,,348.75,
9112,2024-05-29 01:17:13.028000+00:00,1003.24,,348.75,
9113,2024-05-29 01:18:12.508000+00:00,1003.24,,348.75,
9114,2024-05-29 01:19:12.577000+00:00,1003.25,,348.75,
9115,2024-05-29 01:20:12.625000+00:00,1003.26,,348.75,
9116,2024-05-29 01:21:12.763000+00:00,1003.27,16.97,348.75,64.76
9117,2024-05-29 01:22:12.818000+00:00,1003.29,16.96,348.75,65.07
9118,2024-05-29 01:23:12.993000+00:00,,16.93,348.75,65.17
9119,2024-05-29 01:24:13.076000+00:00,,16.94,348.75,65.07
9120,2024-05-29 01:25:13.328000+00:00,,17.01,348.75,64.87
9121,2024-05-29 01:26:13.359000+00:00,,16.86,348.75,65.27
9122,2024-05-29 01:27:13.519000+00:00,1003.28,16.91,348.75,65.27
9123,2024-05-29 01:28:13.602000+00:00,1003.27,16.94,348.75,65.07
9124,2024-05-29 01:29:13.750000+00:00,1003.26,16.75,348.75,
9125,2024-05-29 01:30:13.906000+00:00,1003.26,16.73,348.75,
9126,2024-05-29 01:31:14.006000+00:00,1003.26,16.88,348.75,65.27
9127,2024-05-29 01:32:14.101000+00:00,1003.27,16.93,348.75,64.87
9128,2024-05-29 01:33:14.282000+00:00,1003.26,16.96,348.75,64.76
9129,2024-05-29 01:34:14.265000+00:00,1003.26,17.03,348.75,64.46
9130,2024-05-29 01:35:14.547000+00:00,,17.11,348.75,64.23
9131,2024-05-29 01:36:14.527000+00:00,,17.14,348.75,64.13
9132,2024-05-29 01:37:14.694000+00:00,,17.12,348.75,63.93
9133,2024-05-29 01:38:14.749000+00:00,,16.93,348.75,64.56
9134,2024-05-29 01:39:14.950000+00:00,,16.82,348.75,64.87
9135,2024-05-29 01:40:15.021000+00:00,,16.76,348.75,65.1
9136,2024-05-29 01:41:15.084000+00:00,,16.88,348.75,64.76
9137,2024-05-29 01:42:15.179000+00:00,,16.98,348.75,64.46
9138,2024-05-29 01:43:15.295000+00:00,1003.19,17.06,348.75,64.13
9139,2024-05-29 01:44:15.463000+00:00,1003.19,16.96,348.75,64.36
9140,2024-05-29 01:45:15.591000+00:00,1003.19,17.03,348.75,64.13
9141,2024-05-29 01:46:15.718000+00:00,1003.18,,348.75,63.93
9142,2024-05-29 01:47:15.830000+00:00,1003.19,,348.75,63.82
9143,2024-05-29 01:48:15.934000+00:00,1003.18,,348.75,
9144,2024-05-29 01:49:16.017000+00:00,1003.18,,348.75,
9145,2024-05-29 01:50:16.136000+00:00,1003.19,,348.75,
9146,2024-05-29 01:51:16.282000+00:00,1003.19,,348.75,
9147,2024-05-29 01:52:16.503000+00:00,,16.79,348.75,64.76
9148,2024-05-29 01:53:16.528000+00:00,,16.83,348.75,
9149,2024-05-29 01:54:16.613000+00:00,1003.18,16.85,348.75,
9150,2024-05-29 01:55:16.657000+00:00,1003.17,16.75,348.75,65.1
9151,2024-05-29 01:56:16.789000+00:00,1003.16,16.75,348.75,65.3
9152,2024-05-29 01:57:16.973000+00:00,1003.15,16.67,348.75,65.5
9153,2024-05-29 01:58:17.036000+00:00,1003.15,,348.75,66.01
9154,2024-05-29 01:59:17.169000+00:00,1003.16,,348.75,66.14
9155,2024-05-29 02:00:17.460000+00:00,1003.17,16.68,348.75,65.7
9156,2024-05-29 02:01:17.466000+00:00,1003.17,16.79,348.75,65.5
9157,2024-05-29 02:02:17.546000+00:00,1003.17,16.75,348.75,65.61
9158,2024-05-29 02:03:17.743000+00:00,1003.17,16.79,348.75,
9159,2024-05-29 02:04:17.885000+00:00,1003.16,16.75,348.75,65.7
9160,2024-05-29 02:05:17.926000+00:00,1003.16,16.81,348.75,65.67
9161,2024-05-29 02:06:18.067000+00:00,1003.14,16.67,348.75,65.91
9162,2024-05-29 02:07:18.169000+00:00,1003.13,16.67,348.75,66.01
9163,2024-05-29 02:08:18.329000+00:00,1003.12,,348.75,66.11
9164,2024-05-29 02:09:18.431000+00:00,1003.11,16.81,348.75,65.57
9165,2024-05-29 02:10:18.489000+00:00,1003.09,16.82,348.75,65.47
9166,2024-05-29 02:11:18.594000+00:00,1003.08,16.79,348.75,65.57
9167,2024-05-29 02:12:18.815000+00:00,1003.06,16.73,348.75,65.81
9168,2024-05-29 02:13:18.788000+00:00,,16.7,348.75,65.91
9169,2024-05-29 02:14:18.909000+00:00,,,348.75,66.01
9170,2024-05-29 02:15:19.119000+00:00,,,348.75,66.21
9171,2024-05-29 02:16:19.174000+00:00,,16.7,348.75,66.01
9172,2024-05-29 02:17:19.327000+00:00,1003.01,16.73,348.75,
9173,2024-05-29 02:18:19.404000+00:00,1002.99,16.78,348.75,
9174,2024-05-29 02:19:19.568000+00:00,1002.96,16.79,348.75,65.67
9175,2024-05-29 02:20:19.618000+00:00,1002.95,16.86,348.75,65.37
9176,2024-05-29 02:21:19.731000+00:00,1002.93,16.82,348.75,65.47
9177,2024-05-29 02:22:19.900000+00:00,1002.93,16.75,348.75,65.7
9178,2024-05-29 02:23:20.008000+00:00,,16.82,348.75,65.27
9179,2024-05-29 02:24:20.124000+00:00,,16.86,348.75,65.27
9180,2024-05-29 02:25:20.187000+00:00,,16.93,348.75,65.07
9181,2024-05-29 02:26:20.997000+00:00,,16.96,348.75,64.97
9182,2024-05-29 02:27:20.525000+00:00,1002.88,16.94,348.75,65.07
9183,2024-05-29 02:28:20.609000+00:00,1002.86,16.82,348.75,65.47
9184,2024-05-29 02:29:20.671000+00:00,1002.84,16.83,348.75,65.37
9185,2024-05-29 02:30:20.817000+00:00,1002.84,16.93,348.75,65.07
9186,2024-05-29 02:31:20.966000+00:00,1002.83,,348.75,
9187,2024-05-29 02:32:22.108000+00:00,1002.82,,348.75,
9188,2024-05-29 02:33:21.255000+00:00,1002.81,,348.75,
9189,2024-05-29 02:34:21.320000+00:00,1002.81,,348.75,
9190,2024-05-29 02:35:21.423000+00:00,1002.8,16.68,348.75,65.81
9191,2024-05-29 02:36:21.531000+00:00,,16.64,348.75,66.11
9192,2024-05-29 02:37:21.583000+00:00,,16.58,348.75,66.21
9193,2024-05-29 02:38:21.712000+00:00,,16.63,348.75,66.01
9194,2024-05-29 02:39:21.883000+00:00,1002.75,16.67,348.75,65.91
9195,2024-05-29 02:40:22.009000+00:00,,16.64,348.75,66.01
9196,2024-05-29 02:41:22.096000+00:00,1002.7,16.6,348.75,66.11
9197,2024-05-29 02:42:22.179000+00:00,1002.67,16.58,348.75,66.01
9198,2024-05-29 02:43:22.235000+00:00,1002.64,16.67,348.75,65.7
9199,2024-05-29 02:44:22.370000+00:00,1002.62,16.76,348.75,65.5
9200,2024-05-29 02:45:22.722000+00:00,1002.63,16.76,348.75,65.61
9201,2024-05-29 02:46:22.807000+00:00,1002.63,16.67,348.75,65.91
9202,2024-05-29 02:47:22.865000+00:00,1002.61,16.53,348.75,66.35
9203,2024-05-29 02:48:23.046000+00:00,1002.6,,348.75,
9204,2024-05-29 02:49:23.011000+00:00,,,348.75,
9205,2024-05-29 02:50:24.033000+00:00,,16.6,348.75,66.31
9206,2024-05-29 02:51:23.262000+00:00,,,348.75,
9207,2024-05-29 02:52:23.434000+00:00,,16.64,348.75,66.21
9208,2024-05-29 02:53:23.483000+00:00,,16.66,348.75,66.11
9209,2024-05-29 02:54:23.631000+00:00,,16.71,348.75,66.11
9210,2024-05-29 02:55:23.752000+00:00,,16.75,348.75,65.7
9211,2024-05-29 02:56:23.885000+00:00,,16.81,348.75,65.47
9212,2024-05-29 02:57:24.069000+00:00,1002.42,16.86,348.75,65.37
9213,2024-05-29 02:58:24.131000+00:00,1002.41,16.86,348.75,65.37
9214,2024-05-29 02:59:25.048000+00:00,1002.4,16.82,348.75,65.67
9215,2024-05-29 03:00:24.384000+00:00,1002.38,16.67,348.75,66.21
9216,2024-05-29 03:01:24.474000+00:00,1002.38,16.68,348.75,66.11
9217,2024-05-29 03:02:24.620000+00:00,1002.38,16.71,348.75,
9218,2024-05-29 03:03:24.780000+00:00,1002.37,16.75,348.75,
9219,2024-05-29 03:04:24.964000+00:00,1002.37,16.76,348.75,
9220,2024-05-29 03:05:24.957000+00:00,1002.37,16.7,348.75,66.41
9221,2024-05-29 03:06:25.148000+00:00,1002.36,16.64,348.75,66.61
9222,2024-05-29 03:07:25.119000+00:00,,16.61,348.75,66.61
9223,2024-05-29 03:08:25.270000+00:00,,16.5,348.75,67.15
9224,2024-05-29 03:09:25.439000+00:00,,16.42,348.75,67.46
9225,2024-05-29 03:10:25.494000+00:00,,16.41,348.75,67.55
9226,2024-05-29 03:11:25.640000+00:00,,16.39,348.75,67.55
9227,2024-05-29 03:12:25.894000+00:00,,,348.75,67.46
9228,2024-05-29 03:13:25.868000+00:00,,,348.75,67.15
9229,2024-05-29 03:14:25.990000+00:00,1002.27,,348.75,67.35
9230,2024-05-29 03:15:26.197000+00:00,1002.26,,348.75,67.35
9231,2024-05-29 03:16:26.253000+00:00,1002.25,,348.75,67.22
9232,2024-05-29 03:17:26.476000+00:00,1002.24,16.64,348.75,66.92
9233,2024-05-29 03:18:26.601000+00:00,1002.23,16.67,348.75,66.82
9234,2024-05-29 03:19:26.675000+00:00,1002.23,16.71,348.75,66.82
9235,2024-05-29 03:20:26.807000+00:00,1002.24,16.66,348.75,66.92
9236,2024-05-29 03:21:26.888000+00:00,1002.23,16.58,348.75,67.22
9237,2024-05-29 03:22:27.020000+00:00,1002.22,16.6,348.75,67.32
9238,2024-05-29 03:23:27.182000+00:00,1002.22,16.66,348.75,66.82
9239,2024-05-29 03:24:27.243000+00:00,1002.24,,348.75,66.82
9240,2024-05-29 03:25:27.410000+00:00,1002.25,16.67,348.75,67.02
9241,2024-05-29 03:26:27.518000+00:00,1002.25,16.6,348.75,67.32
9242,2024-05-29 03:27:27.571000+00:00,1002.25,16.67,348.75,66.92
9243,2024-05-29 03:28:27.725000+00:00,1002.24,16.64,348.75,67.02
9244,2024-05-29 03:29:27.924000+00:00,1002.24,,348.75,67.02
9245,2024-05-29 03:30:27.972000+00:00,1002.24,16.61,348.75,67.22
9246,2024-05-29 03:31:28.146000+00:00,1002.25,16.58,348.75,67.32
9247,2024-05-29 03:32:28.425000+00:00,1002.24,16.63,348.75,67.22
9248,2024-05-29 03:33:28.367000+00:00,1002.24,16.6,348.75,67.43
9249,2024-05-29 03:34:28.417000+00:00,1002.23,16.58,348.75,67.43
9250,2024-05-29 03:35:28.548000+00:00,,16.64,348.75,67.22
9251,2024-05-29 03:36:28.633000+00:00,,16.67,348.75,67.12
9252,2024-05-29 03:37:28.705000+00:00,,16.58,348.75,67.43
9253,2024-05-29 03:38:28.877000+00:00,,16.61,348.75,67.43
9254,2024-05-29 03:39:29.110000+00:00,,16.53,348.75,67.63
9255,2024-05-29 03:40:29.210000+00:00,,16.48,348.75,
9256,2024-05-29 03:41:29.256000+00:00,,,348.75,
9257,2024-05-29 03:42:29.332000+00:00,1002.17,16.58,348.75,67.43
9258,2024-05-29 03:43:29.384000+00:00,1002.16,16.61,348.75,67.63
9259,2024-05-29 03:44:29.535000+00:00,1002.15,16.67,348.75,67.43
9260,2024-05-29 03:45:29.733000+00:00,1002.14,16.67,348.75,67.32
9261,2024-05-29 03:46:29.817000+00:00,1002.14,16.75,348.75,67.12
9262,2024-05-29 03:47:29.970000+00:00,1002.14,16.68,348.75,67.22
9263,2024-05-29 03:48:30.171000+00:00,1002.13,16.71,348.75,67.02
9264,2024-05-29 03:49:30.245000+00:00,1002.14,,348.75,67.22
9265,2024-05-29 03:50:30.340000+00:00,1002.13,,348.75,
9266,2024-05-29 03:51:30.405000+00:00,,,348.75,
9267,2024-05-29 03:52:30.512000+00:00,,16.81,348.75,66.99
9268,2024-05-29 03:53:30.694000+00:00,,16.83,348.75,66.58
9269,2024-05-29 03:54:30.763000+00:00,,16.85,348.75,66.78
9270,2024-05-29 03:55:30.845000+00:00,,16.85,348.75,66.78
9271,2024-05-29 03:56:30.913000+00:00,,16.85,348.75,66.89
9272,2024-05-29 03:57:31.094000+00:00,1002.08,16.81,348.75,66.99
9273,2024-05-29 03:58:32.041000+00:00,1002.07,16.89,348.75,66.78
9274,2024-05-29 03:59:31.277000+00:00,1002.07,16.96,348.75,66.69
9275,2024-05-29 04:00:31.464000+00:00,1002.07,16.91,348.75,66.89
9276,2024-05-29 04:01:31.533000+00:00,,16.89,348.75,66.89
9277,2024-05-29 04:02:31.757000+00:00,1002.07,16.81,348.75,67.29
9278,2024-05-29 04:03:31.844000+00:00,1002.06,16.73,348.75,67.72
9279,2024-05-29 04:04:31.868000+00:00,1002.05,16.88,348.75,67.29
9280,2024-05-29 04:05:32.040000+00:00,1002.05,16.97,348.75,67.09
9281,2024-05-29 04:06:32.169000+00:00,1002.06,16.98,348.75,67.09
9282,2024-05-29 04:07:32.331000+00:00,1002.06,17.03,348.75,66.75
9283,2024-05-29 04:08:32.422000+00:00,1002.06,17.15,348.75,
9284,2024-05-29 04:09:32.562000+00:00,1002.06,17.18,348.75,
9285,2024-05-29 04:10:32.740000+00:00,1002.05,17.12,348.75,
9286,2024-05-29 04:11:32.790000+00:00,1002.04,17.01,348.75,67.06
9287,2024-05-29 04:12:32.941000+00:00,1002.05,16.93,348.75,67.49
9288,2024-05-29 04:13:33.584000+00:00,1002.05,16.89,348.75,67.6
9289,2024-05-29 04:14:33.139000+00:00,1002.04,16.86,348.75,67.69
9290,2024-05-29 04:15:33.280000+00:00,1002.03,16.82,348.75,67.9
9291,2024-05-29 04:16:33.407000+00:00,1002.03,,348.75,67.9
9292,2024-05-29 04:17:33.657000+00:00,1002.03,16.98,348.75,67.49
9293,2024-05-29 04:18:33.678000+00:00,1002.03,17.03,348.75,67.29
9294,2024-05-29 04:19:33.780000+00:00,1002.03,,348.75,67.8
9295,2024-05-29 04:20:33.840000+00:00,,17.0,348.75,67.49
9296,2024-05-29 04:21:33.971000+00:00,1002.02,17.11,348.75,67.26
9297,2024-05-29 04:22:34.157000+00:00,1002.02,17.19,348.75,66.86
9298,2024-05-29 04:23:34.230000+00:00,1002.01,17.3,348.75,66.62
9299,2024-05-29 04:24:34.326000+00:00,1002.02,17.26,348.75,66.72
9300,2024-05-29 04:25:34.390000+00:00,1002.02,17.16,348.75,67.16
9301,2024-05-29 04:26:34.555000+00:00,1002.02,17.26,348.75,66.82
9302,2024-05-29 04:27:34.706000+00:00,1002.02,17.4,348.75,
9303,2024-05-29 04:28:34.782000+00:00,1002.0,17.48,348.75,
9304,2024-05-29 04:29:34.844000+00:00,1001.99,17.36,348.75,66.72
9305,2024-05-29 04:30:35.001000+00:00,1001.98,17.16,348.75,67.46
9306,2024-05-29 04:31:35.066000+00:00,1001.98,17.3,348.75,67.02
9307,2024-05-29 04:32:35.350000+00:00,1001.99,17.18,348.75,67.56
9308,2024-05-29 04:33:35.477000+00:00,1002.01,17.0,348.75,68.3
9309,2024-05-29 04:34:35.443000+00:00,1002.02,,348.75,68.07
9310,2024-05-29 04:35:35.542000+00:00,1002.02,17.28,348.75,67.33
9311,2024-05-29 04:36:35.610000+00:00,1002.01,17.36,348.75,67.13
9312,2024-05-29 04:37:36.559000+00:00,,17.38,348.75,67.02
9313,2024-05-29 04:38:35.880000+00:00,1001.98,17.36,348.75,67.13
9314,2024-05-29 04:39:36.024000+00:00,,17.41,348.75,66.93
9315,2024-05-29 04:40:36.238000+00:00,,17.43,348.75,66.93
9316,2024-05-29 04:41:36.364000+00:00,,17.38,348.75,67.23
9317,2024-05-29 04:42:36.399000+00:00,,17.26,348.75,67.73
9318,2024-05-29 04:43:46.528000+00:00,,17.26,348.75,67.86
9319,2024-05-29 04:44:36.677000+00:00,,17.08,348.75,68.37
9320,2024-05-29 04:45:36.824000+00:00,1001.91,17.04,348.75,68.71
9321,2024-05-29 04:46:37.007000+00:00,1001.9,17.06,348.75,68.77
9322,2024-05-29 04:47:37.054000+00:00,1001.89,17.14,348.75,68.37
9323,2024-05-29 04:48:37.078000+00:00,1001.88,17.36,348.75,67.73
9324,2024-05-29 04:49:37.218000+00:00,1001.88,17.49,348.75,67.19
9325,2024-05-29 04:50:37.415000+00:00,1001.88,17.49,348.75,67.19
9326,2024-05-29 04:51:38.061000+00:00,1001.88,17.56,348.75,66.99
9327,2024-05-29 04:52:37.527000+00:00,1001.87,17.66,348.75,66.69
9328,2024-05-29 04:53:37.653000+00:00,1001.87,17.7,348.75,66.46
9329,2024-05-29 04:54:37.829000+00:00,1001.86,17.49,348.75,66.99
9330,2024-05-29 04:55:38.645000+00:00,1001.86,,348.75,
9331,2024-05-29 04:56:38.043000+00:00,1001.87,,348.75,
9332,2024-05-29 04:57:38.183000+00:00,1001.87,,348.75,
9333,2024-05-29 04:58:38.340000+00:00,1001.88,17.55,348.75,
9334,2024-05-29 04:59:38.504000+00:00,1001.89,17.71,348.75,66.76
9335,2024-05-29 05:00:38.640000+00:00,1001.9,17.84,348.75,66.36
9336,2024-05-29 05:01:38.752000+00:00,1001.9,17.93,348.75,65.85
9337,2024-05-29 05:02:38.817000+00:00,1001.9,17.92,348.75,65.75
9338,2024-05-29 05:03:39.616000+00:00,1001.9,17.75,348.75,65.95
9339,2024-05-29 05:04:39.274000+00:00,1001.9,17.63,348.75,66.39
9340,2024-05-29 05:05:40.248000+00:00,1001.91,,348.75,66.59
9341,2024-05-29 05:06:39.243000+00:00,1001.92,17.79,348.75,65.85
9342,2024-05-29 05:07:39.426000+00:00,1001.93,17.9,348.75,65.55
9343,2024-05-29 05:08:39.554000+00:00,1001.95,17.89,348.75,65.45
9344,2024-05-29 05:09:39.696000+00:00,1001.95,17.89,348.75,65.45
9345,2024-05-29 05:10:39.791000+00:00,1001.94,17.82,348.75,65.45
9346,2024-05-29 05:11:39.973000+00:00,1001.94,17.55,348.75,66.08
9347,2024-05-29 05:12:39.961000+00:00,1001.93,17.54,348.75,66.49
9348,2024-05-29 05:13:40.046000+00:00,1001.93,17.64,348.75,65.99
9349,2024-05-29 05:14:40.204000+00:00,1001.93,17.63,348.75,66.08
9350,2024-05-29 05:15:40.348000+00:00,1001.93,17.86,348.75,65.45
9351,2024-05-29 05:16:47.136000+00:00,1001.93,17.96,348.75,65.01
9352,2024-05-29 05:17:40.626000+00:00,1001.95,17.84,348.75,65.45
9353,2024-05-29 05:18:40.750000+00:00,1001.97,17.77,348.75,65.75
9354,2024-05-29 05:19:40.960000+00:00,1001.97,17.84,348.75,65.75
9355,2024-05-29 05:20:40.876000+00:00,1001.98,17.86,348.75,65.75
9356,2024-05-29 05:21:41.575000+00:00,1001.98,17.99,348.75,65.42
9357,2024-05-29 05:22:41.143000+00:00,1001.98,18.03,348.75,65.12
9358,2024-05-29 05:23:41.462000+00:00,,17.97,348.75,65.22
9359,2024-05-29 05:24:41.432000+00:00,,17.92,348.75,65.55
9360,2024-05-29 05:25:41.496000+00:00,,17.75,348.75,66.16
9361,2024-05-29 05:26:44.197000+00:00,,17.64,348.75,
9362,2024-05-29 05:27:42.022000+00:00,,,348.75,
9363,2024-05-29 05:28:41.932000+00:00,1002.07,,348.75,
9364,2024-05-29 05:29:42.008000+00:00,1002.08,17.71,348.75,
9365,2024-05-29 05:30:42.175000+00:00,1002.08,17.82,348.75,65.95
9366,2024-05-29 05:31:42.250000+00:00,1002.1,,348.75,65.52
9367,2024-05-29 05:32:42.387000+00:00,1002.11,,348.75,
9368,2024-05-29 05:33:42.485000+00:00,1002.12,,348.75,65.01
9369,2024-05-29 05:34:42.561000+00:00,1002.14,17.92,348.75,65.25
9370,2024-05-29 05:35:42.611000+00:00,1002.14,,348.75,65.75
9371,2024-05-29 05:36:42.735000+00:00,1002.15,17.86,348.75,65.55
9372,2024-05-29 05:37:42.904000+00:00,1002.15,17.86,348.75,65.55
9373,2024-05-29 05:38:43.070000+00:00,1002.14,,348.75,65.85
9374,2024-05-29 05:39:43.143000+00:00,1002.13,17.81,348.75,65.65
9375,2024-05-29 05:40:43.202000+00:00,,17.89,348.75,65.55
9376,2024-05-29 05:41:43.279000+00:00,1002.12,17.81,348.75,65.75
9377,2024-05-29 05:42:43.431000+00:00,1002.1,17.92,348.75,65.35
9378,2024-05-29 05:43:43.505000+00:00,1002.09,17.89,348.75,65.35
9379,2024-05-29 05:44:43.591000+00:00,1002.08,17.89,348.75,65.55
9380,2024-05-29 05:45:43.658000+00:00,1002.08,17.93,348.75,65.32
9381,2024-05-29 05:46:43.791000+00:00,1002.07,17.9,348.75,65.45
9382,2024-05-29 05:47:44.108000+00:00,1002.06,17.89,348.75,65.65
9383,2024-05-29 05:48:44.151000+00:00,1002.05,17.81,348.75,65.75
9384,2024-05-29 05:49:44.140000+00:00,1002.04,17.89,348.75,65.65
9385,2024-05-29 05:50:44.278000+00:00,1002.04,17.92,348.75,65.35
9386,2024-05-29 05:51:44.425000+00:00,1002.03,17.87,348.75,65.55
9387,2024-05-29 05:52:44.593000+00:00,1002.02,17.86,348.75,65.55
